Year,Season,Indicator,Value,stat_area,Value_var
2017,all,fvcom_bt,0.07604411467973526,513,5.76102169927705
2018,all,fvcom_bt,0.28419021766517677,511,1.8573311956383047
2018,all,fvcom_bt,0.5798126575981049,512,3.782158541110392
2018,all,fvcom_bt,0.672591147303271,513,4.000387728783805
2019,all,fvcom_bt,-0.2500043734857688,511,1.784566379021527
2019,all,fvcom_bt,0.08520205792251813,512,3.2974912598128143
2019,all,fvcom_bt,0.3157608548413443,513,4.192599506082185
2020,all,fvcom_bt,-0.10641886022378351,511,2.907344704707505
2020,all,fvcom_bt,0.22790645814533192,512,5.217659450300451
2020,all,fvcom_bt,0.9479867631054629,513,5.222675718397195
1980,fall,fvcom_sst,-0.8439161913679467,511,1.932142427477267
1980,fall,fvcom_sst,-0.2860817569303169,512,2.285435157796101
1980,fall,fvcom_sst,-1.5002431103669431,513,1.8237030529455276
1981,fall,fvcom_sst,-0.7275042424630164,511,0.2807343919174433
1981,fall,fvcom_sst,-0.7766290251849531,512,0.38405168469821604
1981,fall,fvcom_sst,-1.2505966271738878,513,0.4388534560345381
1982,fall,fvcom_sst,-0.3522005650010681,511,0.30052995990890874
1982,fall,fvcom_sst,-0.2735310563699661,512,0.41233221927739444
1982,fall,fvcom_sst,-0.40533350649237493,513,0.7699534676287136
1983,fall,fvcom_sst,-0.29218128144753924,511,0.1663273922547893
1983,fall,fvcom_sst,-0.2420202618728292,512,0.3787740034387744
1983,fall,fvcom_sst,-0.16445121547366304,513,0.34739173961178726
1984,fall,fvcom_sst,-0.29018902816398473,511,0.6262634674165434
1984,fall,fvcom_sst,-0.3566816309048402,512,0.9863991399100607
1984,fall,fvcom_sst,-0.5112402143542142,513,1.0997586124363496
1985,fall,fvcom_sst,-0.2576704624784533,511,0.31038160737226916
1985,fall,fvcom_sst,-0.29031500961905615,512,0.21885597036443472
1985,fall,fvcom_sst,-0.3316363155434123,513,0.5279175048151717
1986,fall,fvcom_sst,-0.6462548181154613,511,0.2751147207194476
1986,fall,fvcom_sst,-0.7974664113282428,512,0.22240103081793824
1986,fall,fvcom_sst,-1.0194473401407196,513,0.42909330561135395
1987,fall,fvcom_sst,-1.236845750805755,511,0.20521901713802998
1987,fall,fvcom_sst,-1.105054487464611,512,0.19642106310956817
1987,fall,fvcom_sst,-1.0993868979217591,513,0.23823041400040632
1988,fall,fvcom_sst,-1.2791500014514412,511,0.2617925693442451
1988,fall,fvcom_sst,-1.207607995660599,512,0.2129562244103892
1988,fall,fvcom_sst,-1.288589462376816,513,0.21987477081217766
1989,fall,fvcom_sst,-0.7197263469503815,511,0.3126269197877199
1989,fall,fvcom_sst,-0.6485191947768479,512,0.31692097072736464
1989,fall,fvcom_sst,-0.8144905187046136,513,0.3188716345545148
1990,fall,fvcom_sst,-0.01435939746788916,511,0.5799803637481855
1990,fall,fvcom_sst,-0.1010465398293498,512,0.3699158429057359
1990,fall,fvcom_sst,-0.2492016861734494,513,0.27606643005156023
1991,fall,fvcom_sst,-0.6889458031810854,511,0.316452817888258
1991,fall,fvcom_sst,-0.7245377894195234,512,0.22063199933543107
1991,fall,fvcom_sst,-0.6210388619229089,513,0.3135670114951205
1992,fall,fvcom_sst,-1.4173976879065193,511,0.32794553846575447
1992,fall,fvcom_sst,-1.4732030258101165,512,0.23444546466265442
1992,fall,fvcom_sst,-1.5193257465639523,513,0.28333060728941206
1993,fall,fvcom_sst,-1.1072479684414047,511,0.33596316854360087
1993,fall,fvcom_sst,-1.2597404123981262,512,0.2539122371662551
1993,fall,fvcom_sst,-1.3538383472767381,513,0.2566082409262492
1994,fall,fvcom_sst,-0.08124208510502301,511,0.3143683629315501
1994,fall,fvcom_sst,-0.09294611569661464,512,0.3105061928253205
1994,fall,fvcom_sst,-0.40383764690353313,513,0.7720167097615926
1995,fall,fvcom_sst,-0.18681420935826865,511,0.36741940753439817
1995,fall,fvcom_sst,-0.1896107123906452,512,0.26986693631585407
1995,fall,fvcom_sst,0.004203333723603337,513,0.37538004864586305
1996,fall,fvcom_sst,-0.9529258224729577,511,0.33692783752670563
1996,fall,fvcom_sst,-0.9897677234927393,512,0.12930886350209925
1996,fall,fvcom_sst,-1.0374533782415585,513,0.3249815709699643
1997,fall,fvcom_sst,-0.6189240827145777,511,0.2549391545757839
1997,fall,fvcom_sst,-0.6006518038658192,512,0.16367744625043554
1997,fall,fvcom_sst,-0.6543964357822111,513,0.3150135426108908
1998,fall,fvcom_sst,-1.4317799122030155,511,0.3837153469061631
1998,fall,fvcom_sst,-1.1814509327383549,512,0.31824807186199744
1998,fall,fvcom_sst,-0.9395658624750761,513,0.4852666074348514
1999,fall,fvcom_sst,0.7409747379893746,511,0.4844515143864397
1999,fall,fvcom_sst,0.4272175527909769,512,0.3131662991552202
1999,fall,fvcom_sst,0.19508383520495587,513,0.3892587031374034
2000,fall,fvcom_sst,0.21134265666318883,511,0.31147712532093547
2000,fall,fvcom_sst,0.22010981149371947,512,0.283190967672499
2000,fall,fvcom_sst,-0.17015737495010555,513,0.14764441004176915
2001,fall,fvcom_sst,-0.52937809769983,511,0.24699210594886764
2001,fall,fvcom_sst,-0.44615398746912843,512,0.23966953151883763
2001,fall,fvcom_sst,-0.3777107704090744,513,0.4033640468487951
2002,fall,fvcom_sst,0.4101391035374746,511,0.34901798456566974
2002,fall,fvcom_sst,0.35597842104347005,512,0.2741237072610032
2002,fall,fvcom_sst,0.1616513237674658,513,0.2746424973151955
2003,fall,fvcom_sst,-0.33095785839793174,511,0.3489840598612023
2003,fall,fvcom_sst,-0.3426766737163857,512,0.257953710616555
2003,fall,fvcom_sst,-0.3957009402663003,513,0.34329734296074993
2004,fall,fvcom_sst,-1.1692780086079864,511,0.2873101615538405
2004,fall,fvcom_sst,-1.0351713764634383,512,0.22398462255938814
2004,fall,fvcom_sst,-0.8599815300807968,513,0.4144939309255683
2005,fall,fvcom_sst,-0.05083613302845608,511,0.3222547892371496
2005,fall,fvcom_sst,-0.13361453813316337,512,0.2432412696358638
2005,fall,fvcom_sst,0.009513773117282482,513,0.39639130141280077
2006,fall,fvcom_sst,-0.8692347500997145,511,0.35166608403328087
2006,fall,fvcom_sst,-0.950495302111328,512,0.2420873061207266
2006,fall,fvcom_sst,-1.04452299888708,513,0.2752475980430509
2007,fall,fvcom_sst,-1.900121549269203,511,0.7428754413837183
2007,fall,fvcom_sst,-1.7005930608312734,512,0.7368282234533655
2007,fall,fvcom_sst,-0.9169397017144344,513,0.9742102246753347
2008,fall,fvcom_sst,-0.8267458489410625,511,0.3599191981322441
2008,fall,fvcom_sst,-0.7497016819177587,512,0.6362234573338806
2008,fall,fvcom_sst,-0.19715813347003117,513,0.7154218487921317
2009,fall,fvcom_sst,-0.38551659049480747,511,0.5813421715829444
2009,fall,fvcom_sst,-0.3768082071672363,512,0.6459317654615254
2009,fall,fvcom_sst,0.04215220307123351,513,0.7185980154841154
2010,fall,fvcom_sst,0.46880214646944085,511,0.4647841870657054
2010,fall,fvcom_sst,0.5061702016316042,512,0.3527962927984058
2010,fall,fvcom_sst,0.3317397772033367,513,0.27084468161016195
2011,fall,fvcom_sst,0.6013973008342213,511,0.5214374012842055
2011,fall,fvcom_sst,0.8068017892831909,512,0.41613819638156474
2011,fall,fvcom_sst,1.0207363935940035,513,0.20279711088514782
2012,fall,fvcom_sst,1.9051007117314551,511,0.7076178464028171
2012,fall,fvcom_sst,1.6197080181425871,512,0.3882280527140014
2012,fall,fvcom_sst,1.3782267529723082,513,0.3046694965644075
2013,fall,fvcom_sst,0.5009074793266562,511,0.42357977157343296
2013,fall,fvcom_sst,0.6136041600243355,512,0.4808756585329409
2013,fall,fvcom_sst,0.3790448549485887,513,0.4931847640142197
2014,fall,fvcom_sst,1.477419847104396,511,0.5470387527120963
2014,fall,fvcom_sst,1.7783344460230677,512,1.4656854260788463
2014,fall,fvcom_sst,1.59797533167577,513,0.7655271878658639
2015,fall,fvcom_sst,0.954603312269594,511,0.943758603920634
2015,fall,fvcom_sst,0.9800155605703216,512,2.171771218206112
2015,fall,fvcom_sst,0.7381675757311553,513,0.7303237721616317
2016,fall,fvcom_sst,1.4475261911638075,511,0.7585921116198353
2016,fall,fvcom_sst,1.459959267027758,512,0.7589141532175958
2016,fall,fvcom_sst,1.426280077142894,513,0.6483142423004152
2017,fall,fvcom_sst,1.8375753647846427,511,0.7699698089960422
2017,fall,fvcom_sst,1.3486096854402199,512,0.7614953709433512
2017,fall,fvcom_sst,1.1481358633555652,513,1.218658977781597
2018,fall,fvcom_sst,0.8061284355024443,511,1.0064423801072961
2018,fall,fvcom_sst,0.8835702834180139,512,1.1218475880011742
2018,fall,fvcom_sst,0.8853057185866577,513,0.9729443253280833
2019,fall,fvcom_sst,0.6568343666387327,511,0.6002470065097062
2019,fall,fvcom_sst,0.6362484392939111,512,0.5174815965612114
2019,fall,fvcom_sst,0.5705625014945424,513,0.4973971604783142
2020,fall,fvcom_sst,0.3846669293138832,511,0.27349115104210026
2020,fall,fvcom_sst,0.7062331099075795,512,0.43718753603388105
2020,fall,fvcom_sst,0.7348252932911605,513,0.5302956064872247
1980,spring,fvcom_sst,1.269867429419997,511,2.1476401360250836
1980,spring,fvcom_sst,1.360764493711026,512,1.4829397548346
1980,spring,fvcom_sst,0.7873479322904399,513,1.9421846915865868
1981,spring,fvcom_sst,1.4286872601720455,511,1.6941585679944433
1981,spring,fvcom_sst,1.364746694019793,512,1.0316198187587469
1981,spring,fvcom_sst,1.2282556102282656,513,1.8846467141967183
1982,spring,fvcom_sst,0.2818634283281462,511,0.19979973834233122
1982,spring,fvcom_sst,0.41398424974073605,512,0.151827640050343
1982,spring,fvcom_sst,-0.17403241332667765,513,0.04449455907352492
1983,spring,fvcom_sst,0.27017636635936265,511,0.232658526678574
1983,spring,fvcom_sst,0.559418662627673,512,0.3083440721196978
1983,spring,fvcom_sst,0.1071252996561549,513,0.1761192675879269
1984,spring,fvcom_sst,-0.25938927185512745,511,0.4765775007468093
1984,spring,fvcom_sst,0.16369593028249188,512,0.4200396315770638
1984,spring,fvcom_sst,-0.40797702396081625,513,0.21643038282482027
1985,spring,fvcom_sst,-0.02008814309478322,511,0.37976653642335734
1985,spring,fvcom_sst,0.17548696551668097,512,0.5679496496851344
1985,spring,fvcom_sst,-0.29047842414836755,513,0.5258087898088871
1986,spring,fvcom_sst,0.38790983804306295,511,0.32235864836185585
1986,spring,fvcom_sst,0.4138409192894669,512,0.4671609721237324
1986,spring,fvcom_sst,0.15796536684014614,513,0.38266758684800056
1987,spring,fvcom_sst,-1.1117647155220907,511,0.17284560030756432
1987,spring,fvcom_sst,-0.9179485462958014,512,0.16826308150356933
1987,spring,fvcom_sst,-0.809697902386408,513,0.1604851227643783
1988,spring,fvcom_sst,-0.5664960834713831,511,0.20265291968240717
1988,spring,fvcom_sst,-0.405217296970176,512,0.20887412317300072
1988,spring,fvcom_sst,-0.4056306383447049,513,0.12119979408577594
1989,spring,fvcom_sst,-0.5788064034191159,511,0.43775294649228275
1989,spring,fvcom_sst,-0.5718405998603022,512,0.47678205985266414
1989,spring,fvcom_sst,-0.4644171726828574,513,0.34760390529517815
1990,spring,fvcom_sst,-0.6875646473442302,511,0.27053617331448154
1990,spring,fvcom_sst,-0.70309357986429,512,0.34916706714134216
1990,spring,fvcom_sst,-0.7081026406868575,513,0.16817408127879807
1991,spring,fvcom_sst,-0.1965018632504478,511,0.2587637871302162
1991,spring,fvcom_sst,-0.01828220641981145,512,0.3418188263490329
1991,spring,fvcom_sst,0.15843829964987705,513,0.44070641038204766
1992,spring,fvcom_sst,-1.3435182740770086,511,0.14555387871115918
1992,spring,fvcom_sst,-1.2160006234396867,512,0.1615369736398907
1992,spring,fvcom_sst,-1.0438178772774955,513,0.1926828801951219
1993,spring,fvcom_sst,-1.1840130899014985,511,0.18020703810263625
1993,spring,fvcom_sst,-0.9636232849627411,512,0.26654675818441825
1993,spring,fvcom_sst,-0.8196278694661688,513,0.2579768866005792
1994,spring,fvcom_sst,-0.15852482527006853,511,0.32515907919283754
1994,spring,fvcom_sst,-0.2945574302602531,512,0.3523078820361971
1994,spring,fvcom_sst,-0.6551351965758301,513,0.2815154810576587
1995,spring,fvcom_sst,-0.18968676102682402,511,0.2544056056505457
1995,spring,fvcom_sst,-0.1597725040923149,512,0.28330971631819546
1995,spring,fvcom_sst,-0.09300249286287475,513,0.2222640266682335
1996,spring,fvcom_sst,-0.3638999780096684,511,0.1879419095977648
1996,spring,fvcom_sst,-0.3872895450820724,512,0.35407970591759036
1996,spring,fvcom_sst,-0.48475152331749954,513,0.5395793045446939
1997,spring,fvcom_sst,-0.4662298853651494,511,0.2713669615308575
1997,spring,fvcom_sst,-0.49466561433708883,512,0.3505942698416362
1997,spring,fvcom_sst,-0.47903338638759835,513,0.2303144053928381
1998,spring,fvcom_sst,-0.027027909758074124,511,0.3529248944049585
1998,spring,fvcom_sst,-0.04087536696123093,512,0.40497923073202957
1998,spring,fvcom_sst,-0.18072681372703214,513,0.3395841063678123
1999,spring,fvcom_sst,0.2513445368803079,511,0.45613857907308636
1999,spring,fvcom_sst,0.2519950996522615,512,0.6441572961396975
1999,spring,fvcom_sst,0.1962156992430321,513,0.5373755326870677
2000,spring,fvcom_sst,0.7935976187599411,511,0.24830953428910482
2000,spring,fvcom_sst,0.7960042771487407,512,0.44905636001978366
2000,spring,fvcom_sst,0.5607132516176522,513,0.32870643434004326
2001,spring,fvcom_sst,-0.6326166033264308,511,0.19242946443511355
2001,spring,fvcom_sst,-0.4345866946138498,512,0.2677828672555597
2001,spring,fvcom_sst,-0.22172992307437686,513,0.3276885852684335
2002,spring,fvcom_sst,0.2971898747579803,511,0.23802803917835091
2002,spring,fvcom_sst,0.25243871529006123,512,0.25033185494326876
2002,spring,fvcom_sst,0.4872221551622704,513,0.4217746619537893
2003,spring,fvcom_sst,-0.698655909139549,511,0.2549913906874888
2003,spring,fvcom_sst,-0.6855387108081804,512,0.32479379114374374
2003,spring,fvcom_sst,-0.654397292853976,513,0.22728923584870167
2004,spring,fvcom_sst,-1.3409134629149957,511,0.15901497578340487
2004,spring,fvcom_sst,-1.1215987879160174,512,0.17445741077009563
2004,spring,fvcom_sst,-0.6753491718095953,513,0.2502782693065232
2005,spring,fvcom_sst,-0.5314176430584316,511,0.22330498948354366
2005,spring,fvcom_sst,-0.5621153643289927,512,0.34645997355839153
2005,spring,fvcom_sst,-0.6223566569929386,513,0.3857713531254348
2006,spring,fvcom_sst,-0.44611783086325796,511,0.21129577469435054
2006,spring,fvcom_sst,-0.44376896580469316,512,0.23505334925360946
2006,spring,fvcom_sst,-0.7253878902345657,513,0.1755835494630637
2007,spring,fvcom_sst,-1.3955901891768594,511,0.2288119018137528
2007,spring,fvcom_sst,-1.2631682187169362,512,0.41678343710297855
2007,spring,fvcom_sst,-1.246910655474597,513,0.4725938371260233
2008,spring,fvcom_sst,0.17181932007478792,511,0.19497712194657826
2008,spring,fvcom_sst,0.248022509850444,512,0.16442904966743038
2008,spring,fvcom_sst,0.2501816217855222,513,0.6091581746410621
2009,spring,fvcom_sst,-0.053567042869902555,511,0.05331736701362179
2009,spring,fvcom_sst,0.0465818295304634,512,0.14810951637267944
2009,spring,fvcom_sst,0.15009978087506654,513,0.30067254583390673
2010,spring,fvcom_sst,1.2153484930256897,511,0.28916360129702684
2010,spring,fvcom_sst,1.3437425067373838,512,0.2746018118343952
2010,spring,fvcom_sst,1.454711399302344,513,0.454372610065557
2011,spring,fvcom_sst,0.6572898798580599,511,0.042344322968240804
2011,spring,fvcom_sst,0.4278683198804671,512,0.18953813687416846
2011,spring,fvcom_sst,0.17202975614085164,513,0.21224116823892727
2012,spring,fvcom_sst,2.1022827368912433,511,0.28718537605049005
2012,spring,fvcom_sst,2.1634104022827625,512,0.3411410322716578
2012,spring,fvcom_sst,2.208218231188505,513,0.24214893587702876
2013,spring,fvcom_sst,1.2471247725176635,511,0.24609070401394526
2013,spring,fvcom_sst,1.3694590079197604,512,0.48696597524794305
2013,spring,fvcom_sst,1.2856204274365,513,0.5073746257836832
2014,spring,fvcom_sst,0.06731691461542735,511,0.45470569756123824
2014,spring,fvcom_sst,0.574725622718488,512,0.384813645910285
2014,spring,fvcom_sst,0.3378095830888263,513,0.1810054674429442
2015,spring,fvcom_sst,-0.15987599160202304,511,0.739909802456616
2015,spring,fvcom_sst,-0.4865669018577702,512,1.5261157232123206
2015,spring,fvcom_sst,-0.2645121976456429,513,1.162446111065901
2016,spring,fvcom_sst,1.3868037336987167,511,0.18299215633258173
2016,spring,fvcom_sst,1.1665502961247058,512,0.4357075961819951
2016,spring,fvcom_sst,0.8702101930090003,513,0.7150271521220364
2017,spring,fvcom_sst,0.646773605818856,511,1.227207534807763
2017,spring,fvcom_sst,0.12487654821431236,512,0.3373870490605749
2017,spring,fvcom_sst,0.1570451780700299,513,0.5222279782631902
2018,spring,fvcom_sst,0.9137688692786199,511,0.2742961080011568
2018,spring,fvcom_sst,0.7940199104915234,512,0.36700325954320506
2018,spring,fvcom_sst,0.7412552143938971,513,0.5428973889034018
2019,spring,fvcom_sst,0.22057563406941894,511,0.19224592509551472
2019,spring,fvcom_sst,-0.035686937153333154,512,0.3154016088907922
2019,spring,fvcom_sst,-0.050987703590537926,513,0.3578242900573387
2020,spring,fvcom_sst,-0.15823305671361076,511,1.2415261857598743
2020,spring,fvcom_sst,-0.24537086864755986,512,1.6371660848097536
2020,spring,fvcom_sst,-0.12807890201320016,513,2.864066327059829
1980,summer,fvcom_sst,0.16228863479581612,511,7.008089522583003
1980,summer,fvcom_sst,0.12964776713031936,512,6.143192294601064
1980,summer,fvcom_sst,-2.0463727391417215,513,7.678722958206156
1981,summer,fvcom_sst,0.3998104714207601,511,6.053068916742177
1981,summer,fvcom_sst,0.1437108801899203,512,5.353669567761176
1981,summer,fvcom_sst,-1.437832531581024,513,7.090553306998026
1982,summer,fvcom_sst,-0.7726106701225147,511,0.5452129348501752
1982,summer,fvcom_sst,-1.2420145692914373,512,0.6052794023041397
1982,summer,fvcom_sst,-1.493442291283482,513,0.5072276651706614
1983,summer,fvcom_sst,-0.6005687431242728,511,0.672222659249784
1983,summer,fvcom_sst,-0.8688081771751913,512,1.3372426490958802
1983,summer,fvcom_sst,-1.3011111931461892,513,1.325110010796288
1984,summer,fvcom_sst,-0.2652886570409426,511,0.2402375670005621
1984,summer,fvcom_sst,-0.7334087951701386,512,0.5914869440318385
1984,summer,fvcom_sst,-0.8206827697900784,513,0.5514402663232993
1985,summer,fvcom_sst,-0.9967763766060754,511,0.49729950425350594
1985,summer,fvcom_sst,-1.0270934343875495,512,0.5088605994339673
1985,summer,fvcom_sst,-1.5944375776073574,513,0.583870939195952
1986,summer,fvcom_sst,-0.7226380327299256,511,0.7973117065011907
1986,summer,fvcom_sst,-0.7210227272492454,512,0.5507595915500717
1986,summer,fvcom_sst,-1.1628568444527114,513,0.4822401705530742
1987,summer,fvcom_sst,-0.83929118279264,511,0.9660180749535806
1987,summer,fvcom_sst,-0.6305373113706141,512,0.866854186682733
1987,summer,fvcom_sst,-0.7850399984857996,513,0.9869740282951699
1988,summer,fvcom_sst,-0.6701609375483399,511,0.8357016571352625
1988,summer,fvcom_sst,-0.5106076066167926,512,0.6390866657810458
1988,summer,fvcom_sst,-0.6975016272570029,513,0.43165237626830244
1989,summer,fvcom_sst,-0.33766828073559674,511,0.9307085039854505
1989,summer,fvcom_sst,-0.27945840720411536,512,0.6326995627829746
1989,summer,fvcom_sst,-0.30309281523190196,513,0.7304751689807396
1990,summer,fvcom_sst,0.15534279299902015,511,2.167654433193418
1990,summer,fvcom_sst,0.0863412567766246,512,1.2778342825920606
1990,summer,fvcom_sst,-0.2514732150610304,513,1.1184266172209818
1991,summer,fvcom_sst,-0.038033008885545457,511,1.1886543890392727
1991,summer,fvcom_sst,-0.03673879201122497,512,0.725920088422149
1991,summer,fvcom_sst,-0.15222567604011322,513,1.209128011569407
1992,summer,fvcom_sst,-0.8525570211966415,511,0.7314173818047981
1992,summer,fvcom_sst,-0.9706535133460191,512,0.573498069232099
1992,summer,fvcom_sst,-1.3083820190920599,513,0.8201162301284101
1993,summer,fvcom_sst,-0.9277791409554208,511,0.9979246881758842
1993,summer,fvcom_sst,-0.7302774333433516,512,0.6909457392588395
1993,summer,fvcom_sst,-0.9123191692975733,513,0.4670463590250594
1994,summer,fvcom_sst,1.1926852648710233,511,1.5328965115891078
1994,summer,fvcom_sst,0.8121026878026137,512,0.7150000506274787
1994,summer,fvcom_sst,0.11450771079409776,513,0.6966892049319399
1995,summer,fvcom_sst,-0.5512493114065423,511,1.0519572900026712
1995,summer,fvcom_sst,-0.5145944220140224,512,0.7447362032260771
1995,summer,fvcom_sst,-0.36719357465137326,513,0.8956329603089858
1996,summer,fvcom_sst,-0.5096653859272912,511,1.068530557185247
1996,summer,fvcom_sst,-0.5517415688655598,512,0.9673077242093411
1996,summer,fvcom_sst,-0.3375597268440842,513,1.7033006437133726
1997,summer,fvcom_sst,-0.48831522333583427,511,0.9157800026649145
1997,summer,fvcom_sst,-0.5266140793373731,512,0.7152272637103155
1997,summer,fvcom_sst,-0.5575345271620888,513,0.9810201752287669
1998,summer,fvcom_sst,-0.08060539574574505,511,1.1036072360649958
1998,summer,fvcom_sst,0.12678838237015172,512,0.6172858257700164
1998,summer,fvcom_sst,-0.005625577739440465,513,0.3974110438901866
1999,summer,fvcom_sst,0.622291323519325,511,1.456376462223447
1999,summer,fvcom_sst,0.8469458466811219,512,0.9208034616825057
1999,summer,fvcom_sst,0.5999911987212094,513,1.2286934513097714
2000,summer,fvcom_sst,0.712693355231391,511,0.8359827371617102
2000,summer,fvcom_sst,0.5363475987470975,512,0.4461072627316729
2000,summer,fvcom_sst,-0.3514254704441189,513,0.5435802757341145
2001,summer,fvcom_sst,-0.15552520633800038,511,1.1893192553626846
2001,summer,fvcom_sst,-0.11227980103822494,512,0.7078540850454172
2001,summer,fvcom_sst,-0.1030906147109321,513,0.7669254419901407
2002,summer,fvcom_sst,0.0056101567465163555,511,1.1922721988190677
2002,summer,fvcom_sst,0.2672719554768116,512,0.7814033798702845
2002,summer,fvcom_sst,0.014112318780376085,513,0.4914951051914116
2003,summer,fvcom_sst,-0.5770005642347342,511,0.9571132352974123
2003,summer,fvcom_sst,-0.7127417928440635,512,0.5506765658729499
2003,summer,fvcom_sst,-0.9225666881681476,513,0.6546467545270139
2004,summer,fvcom_sst,-1.194316347622275,511,0.77712752229019455
2004,summer,fvcom_sst,-1.2019313282420372,512,0.5572328997217066
2004,summer,fvcom_sst,-1.1749999828784996,513,0.7485584096198761
2005,summer,fvcom_sst,-0.8039456614201664,511,0.7018960689660957
2005,summer,fvcom_sst,-0.7599272877099265,512,0.6086950670876823
2005,summer,fvcom_sst,-0.7333934534800383,513,0.7532884787270354
2006,summer,fvcom_sst,-0.2325729598789107,511,0.8039153635281032
2006,summer,fvcom_sst,-0.4180357924700566,512,0.773476681117904
2006,summer,fvcom_sst,-0.6207613536006892,513,0.5051121191837952
2007,summer,fvcom_sst,-1.2083490377073904,511,1.0615405632028088
2007,summer,fvcom_sst,-1.218951214453342,512,0.5044146094180288
2007,summer,fvcom_sst,-1.3237073966493444,513,0.5193099645808893
2008,summer,fvcom_sst,-0.09079274933549178,511,0.7213164925917039
2008,summer,fvcom_sst,-0.3498468098663197,512,2.084712612323583
2008,summer,fvcom_sst,0.5990467496474456,513,1.2399110571182066
2009,summer,fvcom_sst,0.010650201457532817,511,0.9598878483500857
2009,summer,fvcom_sst,-0.7969095643708572,512,1.3249026506484718
2009,summer,fvcom_sst,-0.31155328905132534,513,1.9387853354338307
2010,summer,fvcom_sst,0.8112067393390677,511,1.4858380718162751
2010,summer,fvcom_sst,0.9485947536009438,512,2.0568687613388885
2010,summer,fvcom_sst,1.383379079662018,513,1.691773912135323
2011,summer,fvcom_sst,0.2118702988911162,511,1.459961958068784
2011,summer,fvcom_sst,0.4146343352364935,512,1.5439506507393317
2011,summer,fvcom_sst,0.6021736044485384,513,0.7583820510178501
2012,summer,fvcom_sst,2.1852299621831555,511,2.345020627358197
2012,summer,fvcom_sst,1.9410140159798555,512,2.2419864118606356
2012,summer,fvcom_sst,2.179024072086896,513,1.0952908346368468
2013,summer,fvcom_sst,0.5351073738124456,511,1.6060030810432742
2013,summer,fvcom_sst,0.8114807591149558,512,1.7432002727024623
2013,summer,fvcom_sst,0.7353668869262955,513,1.2987106105435111
2014,summer,fvcom_sst,-0.02267890517168855,511,0.37265535104954634
2014,summer,fvcom_sst,0.264686826401681,512,4.1262311360299835
2014,summer,fvcom_sst,0.26975693306617604,513,1.9083718612427156
2015,summer,fvcom_sst,-0.1751186453331386,511,2.074227399274975
2015,summer,fvcom_sst,0.1356320107025955,512,5.726125565607168
2015,summer,fvcom_sst,0.13916283419218478,513,1.0701735604663203
2016,summer,fvcom_sst,0.9529921946301162,511,1.7531575019410628
2016,summer,fvcom_sst,0.9139730423040552,512,3.477486381304559
2016,summer,fvcom_sst,1.3385933645152583,513,1.8113024669617204
2017,summer,fvcom_sst,0.7034756331752442,511,0.6004782940532203
2017,summer,fvcom_sst,0.0960717772553163,512,1.0677024857558417
2017,summer,fvcom_sst,-0.23183084544899862,513,1.6904913799872003
2018,summer,fvcom_sst,1.2487475318457881,511,3.09711056509936
2018,summer,fvcom_sst,1.2976328081685702,512,2.5640983087098954
2018,summer,fvcom_sst,1.6665809822243298,513,1.4245645424543325
2019,summer,fvcom_sst,-0.31040308056006805,511,1.7684442737316821
2019,summer,fvcom_sst,0.1516055850194635,512,1.6920560132682951
2019,summer,fvcom_sst,0.5316242699767318,513,1.1775173740649165
2020,summer,fvcom_sst,-1.1694115240082261,511,7.040853519976028
2020,summer,fvcom_sst,-0.7437692224855832,512,10.712164051759132
2020,summer,fvcom_sst,-0.5485745697471479,513,17.818204756696566
1980,winter,fvcom_sst,0.8363625036849093,511,1.8770572620380959
1980,winter,fvcom_sst,-0.007422851089180299,512,2.3248924655922556
1980,winter,fvcom_sst,-0.34284736354993806,513,1.4600395059479259
1981,winter,fvcom_sst,-1.044380511074926,511,2.176167870422304
1981,winter,fvcom_sst,-1.4638681817826886,512,3.0627987517005124
1981,winter,fvcom_sst,-1.4523424982645816,513,2.317772940025567
1982,winter,fvcom_sst,0.1029495008906687,511,0.137899240843897
1982,winter,fvcom_sst,0.40529809101651887,512,0.14915931428885218
1982,winter,fvcom_sst,-0.17763609185957854,513,0.10606288791750364
1983,winter,fvcom_sst,0.6249020795527186,511,0.2064246820369412
1983,winter,fvcom_sst,0.9151953082847627,512,0.25412758228773
1983,winter,fvcom_sst,0.5722458151755075,513,0.23477467950708109
1984,winter,fvcom_sst,0.2644928415221834,511,0.18762461892899
1984,winter,fvcom_sst,0.500577511516753,512,0.3835568864612648
1984,winter,fvcom_sst,0.028523273419696675,513,0.3462952652867343
1985,winter,fvcom_sst,0.575093420065914,511,0.16343571586054884
1985,winter,fvcom_sst,0.9132301006263924,512,0.2406522454919725
1985,winter,fvcom_sst,0.7026759952013317,513,0.26476093522576927
1986,winter,fvcom_sst,-0.2810546824151768,511,0.3675101017465233
1986,winter,fvcom_sst,-0.2921532020845989,512,0.937636567984753
1986,winter,fvcom_sst,-0.29332240822353844,513,0.4669917292677897
1987,winter,fvcom_sst,-0.5105502040868675,511,0.1662981988613848
1987,winter,fvcom_sst,-0.44719650382179715,512,0.7023343299560612
1987,winter,fvcom_sst,-0.40322668931736233,513,0.45528694657638613
1988,winter,fvcom_sst,-1.452277233255686,511,0.17128140904970127
1988,winter,fvcom_sst,-1.414205941153076,512,0.48348943161873265
1988,winter,fvcom_sst,-1.1917808696464889,513,0.2723020331222255
1989,winter,fvcom_sst,-1.130551108742426,511,0.15807398869841038
